#Gi	CloneName	Stdn	Chrom	Phase	CloneState	GCenter	Accession	SeqLen	LibAbbr
12657326	RP11-769B21	Y	14	3	fin	GS	AL163052.4	181905	RP11
7452889	R-138H18	A	14	3	fin	GS	AL163151.1	150572	RP11
7452889	RP11-138H18	Y	14	3	fin	GS	AL163151.1	150572	RP11
14148983	R-98N22	A	14	3	fin	GS	AL163152.4	159772	RP11
14148983	RP11-98N22	Y	14	3	fin	GS	AL163152.4	159772	RP11
13990337	R-16O13	A	14	3	fin	GS	AL163153.4	166562	RP11
13990337	RP11-16O13	Y	14	3	fin	GS	AL163153.4	166562	RP11
11611169	R-406A9	A	14	3	fin	GS	AL163171.4	148578	RP11
11611169	RP11-406A9	Y	14	3	fin	GS	AL163171.4	148578	RP11
19572640	RP11-298E2	Y	9	3	fin	GBF	AL163192.6	140741	RP11
19584160	RP11-73E6	Y	9	3	fin	GBF	AL163193.5	175931	RP11
14347103	R-120I18	A	14	3	act	GS	AL163194.5	161813	RP11
14347103	RP11-120I18	Y	14	3	act	GS	AL163194.5	161813	RP11
13897291	R-14J7	A	14	3	fin	GS	AL163195.5	162209	RP11
13897291	RP11-14J7	Y	14	3	fin	GS	AL163195.5	162209	RP11
29150206	RP11-109K15	Y	9	3	fin		AL163528.8	184517	RP11
16943975	RP11-226D23	Y	13	3	fin	SC	AL163532.8	20988	RP11
9800736	RP11-114G1	Y	13	3	fin	SC	AL163533.14	153592	RP11
13169476	RP11-207D10	Y	13	3	fin	SC	AL163534.9	15302	RP11
9930861	RP11-268H16	Y	13	1	can	SC	AL163535.5	157545	RP11
9796980	RP11-286K2	Y	13	1	can	SC	AL163536.5	149646	RP11
13897045	RP11-302C13	Y	13	3	fin	SC	AL163537.11	58262	RP11
13184320	RP11-323P14	Y	13	3	fin	SC	AL163538.9	84193	RP11
9863637	RP11-344G16	Y	9	1	can	SC	AL163539.5	129800	RP11
34366527	RP11-348N17	Y	9	3	fin	SC	AL163540.11	166566	RP11
9581603	RP11-358F13	Y	13	3	fin	SC	AL163541.13	192305	RP11
9931715	RP11-360I23	Y	13	3	fin	SC	AL163542.8	177037	RP11
12666239	RP11-424E21	Y	13	3	fin	SC	AL163543.7	14544	RP11
16943976	RP11-322A14	Y	13	3	fin	SC	AL163544.24	60286	RP11
9930862	RP11-573H24	Y	13	1	can	SC	AL163545.7	191030	RP11
13276126	R-346L24	A	14	3	fin	GS	AL163612.5	171345	RP11
13276126	RP11-346L24	Y	14	3	fin	GS	AL163612.5	171345	RP11
12001745	R-25I19	A	14	3	fin	GS	AL163613.2	150312	RP11
12001745	RP11-25I19	Y	14	3	fin	GS	AL163613.2	150312	RP11
27764217	R-903H12	A	14	3	fin	GS	AL163636.7	202337	RP11
27764217	RP11-903H12	Y	14	3	fin	GS	AL163636.7	202337	RP11
11611170	C-2291J13	A	14	3	fin	GS	AL163639.3	117283	CTD
11611170	CTD-2291J13	Y	14	3	fin	GS	AL163639.3	117283	CTD
12580642	R-688D15	A	14	3	fin	GS	AL163642.4	184037	RP11
12580642	RP11-688D15	Y	14	3	fin	GS	AL163642.4	184037	RP11
14268355	R-68I8	A	14	3	act	GS	AL163760.4	174860	RP11
14268355	RP11-68I8	Y	14	3	act	GS	AL163760.4	174860	RP11
12274806	R-248B10	A	14	3	fin	GS	AL163853.4	157985	RP11
12274806	RP11-248B10	Y	14	3	fin	GS	AL163853.4	157985	RP11
7768127	R-76E12	A	14	3	fin	GS	AL163872.2	168486	RP11
7768127	RP11-76E12	Y	14	3	fin	GS	AL163872.2	168486	RP11
13897292	R-61O1	A	14	3	fin	GS	AL163932.5	170535	RP11
13897292	RP11-61O1	Y	14	3	fin	GS	AL163932.5	170535	RP11
14268356	R-1012E15	A	14	3	act	GS	AL163952.5	196514	RP11
14268356	RP11-1012E15	Y	14	3	act	GS	AL163952.5	196514	RP11
12001746	R-533L7	A	14	3	fin	GS	AL163953.3	162986	RP11
12001746	RP11-533L7	Y	14	3	fin	GS	AL163953.3	162986	RP11
7594589	C-2213F21	A	14	3	fin	GS	AL163973.1	116503	CTD
7594589	CTD-2213F21	Y	14	3	fin	GS	AL163973.1	116503	CTD
22531414	C-2644I21	A	14	3	fin	GS	AL163974.7	73471	CTD
22531414	CTD-2644I21	Y	14	3	fin	GS	AL163974.7	73471	CTD
16609995	R-1141N12	A	14	3	fin	GS	AL352955.7	158099	RP11
16609995	RP11-1141N12	Y	14	3	fin	GS	AL352955.7	158099	RP11
13398900	R-487K10	A	14	3	fin	GS	AL352976.3	180460	RP11
13398900	RP11-487K10	Y	14	3	fin	GS	AL352976.3	180460	RP11
13928037	R-662J14	A	14	3	fin	GS	AL352977.4	173820	RP11
13928037	RP11-662J14	Y	14	3	fin	GS	AL352977.4	173820	RP11
14422271	C-3059L23	A	14	3	act	GS	AL352978.6	141450	CTD
14422271	CTD-3059L23	Y	14	3	act	GS	AL352978.6	141450	CTD
14270763	R-368P15	A	14	3	act	GS	AL352979.4	155692	RP11
14270763	RP11-368P15	Y	14	3	act	GS	AL352979.4	155692	RP11
14041152	R-15E14	A	14	3	fin	GS	AL352981.4	158214	RP11
14041152	RP11-15E14	Y	14	3	fin	GS	AL352981.4	158214	RP11
14348541	R-661F4	A	14	3	fin	GS	AL352982.3	157058	RP11
14348541	RP11-661F4	Y	14	3	fin	GS	AL352982.3	157058	RP11
9213046	C-2216H20	A	14	2	dra		AL352983.2	127709	CTD
9213046	CTD-2216H20	Y	14	2	dra		AL352983.2	127709	CTD
13016594	R-187E13	A	14	3	fin	GS	AL352984.4	158613	RP11
13016594	RP11-187E13	Y	14	3	fin	GS	AL352984.4	158613	RP11
31074658	RP5-865N13	Y	1	3	fin	SC	AL353052.4	120045	RP5
15723060	RP11-489C13	Y	1	3	fin	SC	AL353072.8	171682	RP11
9650539	RP1-180I13	Y	20	3	fin	SC	AL353092.6	25010	RP1
9650539	RZPDB737C029D	A	20	3	fin	SC	AL353092.6	25010	RP1
16943977	RP11-224P11	Y	10	3	fin	SC	AL353093.18	156008	RP11
15130723	RP11-304I5	Y	10	3	fin	SC	AL353113.7	43456	RP11
11121023	RP11-189G24	Y	20	3	fin	SC	AL353132.18	93965	RP11
9650540	RP1-253B10	Y	6	3	fin	SC	AL353133.7	125527	RP1
9650540	RZPDB737B0311D	A	6	3	fin	SC	AL353133.7	125527	RP1
14031087	RP11-63L7	Y	6	3	fin	SC	AL353135.32	127653	RP11
13274342	RP11-133K18	Y	X	3	fin	SC	AL353136.21	192505	RP11
16151232	RP11-272G11	Y	9	3	fin	SC	AL353137.7	109393	RP11
10862746	RP11-168F24	Y	6	3	fin	SC	AL353138.10	108967	RP11
9863640	RP11-91J2	Y	1	1	can	SC	AL353139.3	144075	RP11
21211653	RP13-153N15	Y	X	3	fin	SC	AL353140.13	174196	RP13
27645811	RP11-58C3	Y	9	3	fin	SC	AL353141.13	114455	RP11
9930863	RP5-1188C18	Y	6	1	can	SC	AL353142.6	148911	RP5
15022176	RP11-383F12	Y	13	3	fin	SC	AL353143.14	170276	RP11
9931717	RP11-133C18	Y	1	1	can	SC	AL353144.3	70788	RP11
9796994	RP4-633K13	Y	1	1	can	SC	AL353145.4	111372	RP4
15022177	RP11-168O10	Y	10	3	fin	SC	AL353146.9	126887	RP11
15209407	RP11-188P8	Y	10	3	fin	SC	AL353147.10	98002	RP11
14596289	RP11-298H24	Y	10	3	fin	SC	AL353148.8	181308	RP11
16214566	RP11-129G17	Y	10	3	fin	SC	AL353149.10	64459	RP11
20218551	RP11-82L18	Y	9	3	fin	SC	AL353150.25	113051	RP11
18642354	RP11-307I14	Y	9	3	fin	SC	AL353151.26	112573	RP11
10185541	RP11-359N11	Y	6	3	fin	SC	AL353152.8	119416	RP11
12044575	RP5-1000G17	Y	6	3	fin	SC	AL353153.18	95430	RP5
9931718	RP5-1033H20	Y	1	1	can	SC	AL353172.2	124845	RP5
9863643	RP3-435A1	Y	6	1	can	SC	AL353173.4	139248	RP3
10039731	RP11-332J12	Y	13	1	can	SC	AL353192.3	158596	RP11
10443410	RP11-137F15	Y	20	3	fin	SC	AL353193.7	51371	RP11
9368012	RP11-119B16	Y	20	3	fin	SC	AL353194.13	56570	RP11
16214569	RP11-328P22	Y	13	3	fin	SC	AL353195.14	32526	RP11
9930865	RP11-266J19	Y	13	1	can	SC	AL353226.6	71936	RP11
20152630	RP3-429K2	Y	1	3	fin	SC	AL353354.36	32340	RP3
20152630	RZPDB737B0516D	A	1	3	fin	SC	AL353354.36	32340	RP3
15546077	RP11-350E12	Y	9	3	fin	SC	AL353572.13	207295	RP11
9843560	RP11-550E18	Y	9	3	fin	SC	AL353573.10	166664	RP11
10443411	RP11-551M18	Y	13	3	fin	SC	AL353574.8	89515	RP11
16944887	RP3-433O4	Y	X	3	fin	SC	AL353575.24	70581	RP3
16944887	RZPDB737C0516D	A	X	3	fin	SC	AL353575.24	70581	RP3
16416166	RP11-335J9	Y	10	3	fin	SC	AL353576.18	52065	RP11
16972827	RP11-661K19	Y	9	3	fin	SC	AL353577.22	61184	RP11
15212046	RP11-392G7	Y	9	3	fin	SC	AL353578.18	136765	RP11
13234861	RP3-355M6	Y	6	3	fin	SC	AL353579.17	134010	RP3
13234861	RZPDB737A1214D	A	6	3	fin	SC	AL353579.17	134010	RP3
9944152	RP11-248N6	Y	13	3	fin	SC	AL353580.7	162695	RP11
9368015	RP11-65L19	Y	13	3	fin	SC	AL353581.14	148942	RP11
10443412	CTD-2190D5	Y	20	3	fin	SC	AL353582.16	115551	CTD
15282139	RP11-144I2	Y	10	3	fin	SC	AL353583.15	118906	RP11
15020381	RP13-185F3	Y	X	2	can	SC	AL353584.11	536214	RP13
30962481	RP11-43I13	Y	1	3	fin	SC	AL353585.34	28221	RP11
16972829	RP11-347I22	Y	10	3	fin	SC	AL353586.14	97608	RP11
19572879	RP13-178D16	Y	X	3	fin	SC	AL353587.11	49852	RP13
13508854	RP11-444E17	Y	6	3	fin	SC	AL353588.25	145947	RP11
9863645	RP11-279J9	Y	9	1	can	SC	AL353589.2	169986	RP11
11967498	RP11-420P23	Y	9	3	fin	SC	AL353590.14	159927	RP11
154147504	RP11-366H19	Y	6	1	can	SC	AL353591.6	205272	RP11
14272259	RP11-569O12	Y	13	3	fin	SC	AL353592.9	63325	RP11
18673899	RP5-1139B12	Y	1	3	fin	SC	AL353593.33	135964	RP5
13560003	RP11-83O16	Y	9	3	fin	SC	AL353594.13	95091	RP11
16580182	RP11-81P8	Y	9	3	fin	SC	AL353595.9	167629	RP11
11121024	CTA-212D2	Y	6	3	fin	SC	AL353596.13	108329	CTA
14031088	RP1-153P14	Y	6	3	fin	SC	AL353597.20	162451	RP1
14031088	RZPDB737C058D	A	6	3	fin	SC	AL353597.20	162451	RP1
16508197	RP11-470J20	Y	9	3	fin	SC	AL353598.12	76468	RP11
8573854	RP11-254M13	Y	20	3	fin	SC	AL353599.7	28900	RP11
21540015	RP11-90B22	Y	10	3	fin	SC	AL353600.10	124540	RP11
11990015	RP11-385D20	Y	13	1	dra	SC	AL353601.14	166685	RP11
10443413	RP11-22I24	Y	6	3	fin	SC	AL353602.10	41303	RP11
15722087	RP11-25E5	Y	10	3	fin	SC	AL353603.8	30525	RP11
10862748	RP5-1180C18	Y	1	3	fin	SC	AL353604.18	63397	RP5
10862749	RP11-364M22	Y	9	3	fin	SC	AL353605.12	135153	RP11
16151406	RP11-165O14	Y	9	3	fin	SC	AL353606.12	31694	RP11
16972830	RP11-652B19	Y	9	3	fin	SC	AL353607.20	141170	RP11
18496239	RP11-561O23	Y	9	3	fin	SC	AL353608.20	172991	RP11
9797019	RP11-508N19	Y	9	1	can	SC	AL353609.3	165867	RP11
11322803	RP11-8J21	Y	2	3	fin	SC	AL353610.7	61513	RP11
15912397	RP11-447M12	Y	9	3	fin	SC	AL353611.19	104972	RP11
9187220	RP5-986I17	Y	20	3	fin	SC	AL353612.9	53864	RP5
12964280	RP11-395D3	Y	9	3	fin	SC	AL353613.10	97898	RP11
10443414	RP11-91N2	Y	9	3	fin	SC	AL353614.9	119255	RP11
27803154	RP11-555H7	Y	9	3	fin	SC	AL353615.37	107891	RP11
18250740	RP11-274B18	Y	9	3	fin	SC	AL353616.14	169993	RP11
9581606	RP11-437C22	Y	6	3	fin	SC	AL353617.6	4547	RP11
13273635	RP11-550K21	Y	6	3	fin	SC	AL353618.11	32451	RP11
16073639	RP11-563G12	Y	9	3	fin	SC	AL353619.9	143299	RP11
15141464	RP11-485E1	Y	13	3	fin	SC	AL353620.11	139079	RP11
17977710	RP11-490D19	Y	9	3	fin	SC	AL353621.19	164115	RP11
20386810	RP5-1092A3	Y	1	3	fin	SC	AL353622.33	157243	RP5
20068295	RP11-376H15	Y	13	3	fin	SC	AL353623.16	128538	RP11
10443415	RP1-243N19	Y	6	3	fin	SC	AL353624.8	23424	RP1
9581607	RP11-288H12	Y	6	3	fin	SC	AL353625.5	148250	RP11
14532917	RP11-318K12	Y	9	3	fin	SC	AL353626.5	176470	RP11
14018256	RP11-142F6	Y	13	3	fin	SC	AL353628.7	26685	RP11
15717903	RP11-30L4	Y	9	3	fin	SC	AL353629.22	170845	RP11
11125431	RP11-37K5	Y	9	3	fin	SC	AL353630.12	81566	RP11
14800925	RP11-5N16	Y	9	3	fin	SC	AL353631.17	97112	RP11
9930867	RP1-272C19	Y	6	1	can	SC	AL353632.9	153177	RP1
11229103	RP11-452B18	Y	13	3	fin	SC	AL353633.13	166649	RP11
9863649	RP11-435A2	Y	X	2	can	SC	AL353634.4	77405	RP11
11544969	RP11-143O10	Y	13	3	fin	SC	AL353635.17	31334	RP11
16944888	RP11-469E24	Y	9	3	fin	SC	AL353636.16	71538	RP11
22003095	RP11-159H20	Y	9	3	fin	SC	AL353637.21	146466	RP11
14455859	RP11-338L20	Y	9	3	fin	SC	AL353638.15	161067	RP11
15072570	RP11-664D14	Y	9	3	fin	SC	AL353639.10	103822	RP11
8217704	RP11-458E15	Y	20	3	fin	SC	AL353640.7	62477	RP11
16973819	RP11-142P12	Y	9	3	fin	SC	AL353641.9	35009	RP11
9797036	RP3-437I12	Y	6	1	can	SC	AL353642.4	142060	RP3
10119740	RP11-359J23	Y	10	3	fin	SC	AL353643.10	130077	RP11
151415227	RP11-164K15	Y	22	3	fin	SC	AL353644.34	179772	RP11
16972831	RP11-446A5	Y	9	3	fin	SC	AL353645.16	31463	RP11
13273640	RP11-186A13	Y	13	3	fin	SC	AL353646.9	49820	RP11
12330761	RP5-1110L4	Y	1	1	dra	SC	AL353647.5	151349	RP5
15142001	RP11-550P23	Y	13	3	fin	SC	AL353648.27	133867	RP11
14547254	RP11-30P16	Y	9	3	fin	SC	AL353649.12	64791	RP11
14141281	RP11-344N19	Y	10	3	fin	SC	AL353650.5	84778	RP11
10119741	RP4-726F1	Y	1	3	fin	SC	AL353651.11	92141	RP4
12329276	RP11-279F15	Y	13	3	fin	SC	AL353652.17	126837	RP11
9801358	RP11-244L4	Y	20	3	fin	SC	AL353653.19	66788	RP11
14787445	RP1-24O22	Y	6	3	fin	SC	AL353654.29	86701	RP1
9863650	RP3-432N11	Y	6	1	can	SC	AL353656.2	27103	RP3
11610989	RP11-100C24	Y	13	3	fin	SC	AL353657.26	79600	RP11
13277056	RP11-358D14	Y	20	3	fin	SC	AL353658.33	56475	RP11
11121026	RP11-135P14	Y	6	3	fin	SC	AL353659.13	33950	RP11
11121027	RP11-459P23	Y	13	3	fin	SC	AL353660.11	129241	RP11
21211655	RP3-445O1	Y	6	3	fin	SC	AL353661.41	61334	RP3
21211655	RZPDB737F1016D	A	6	3	fin	SC	AL353661.41	61334	RP3
18307336	RP11-571F15	Y	9	3	fin	SC	AL353662.19	167998	RP11
10119744	RP5-1007B16	Y	6	3	fin	SC	AL353663.10	77275	RP5
16973820	RP11-140B17	Y	10	3	fin	SC	AL353664.14	79943	RP11
13277057	RP11-11K16	Y	13	3	fin	SC	AL353665.13	66000	RP11
15384804	RP11-363O16	Y	9	3	fin	SC	AL353666.11	63798	RP11
9863651	RP11-125B21	Y	9	3	fin	SC	AL353667.10	168366	RP11
19309808	RP11-184B18	Y	8	3	fin	SC	AL353668.20	177277	RP11
10862750	RP1-40C9	Y	6	3	fin	SC	AL353669.7	22445	RP1
16304896	RP11-205M20	Y	9	3	fin	SC	AL353671.6	155585	RP11
11595374	RP1-241K1	Y	6	3	fin	SC	AL353672.21	6653	RP1
13234866	RP11-443H16	Y	13	3	fin	SC	AL353673.16	90724	RP11
11558565	RP11-162O6	Y	6	3	fin	SC	AL353674.17	169897	RP11
148746963	RP11-115O15	Y	9	1	can	SC	AL353675.13	170618	RP11
12330763	RP5-965E19	Y	X	3	fin	SC	AL353676.13	23359	RP5
8217710	RP11-231A2	Y	20	3	fin	SC	AL353677.8	4212	RP11
11877972	RP11-229M1	Y	9	3	fin	SC	AL353678.11	69182	RP11
13234867	RP3-418C23	Y	6	3	fin	SC	AL353679.18	100111	RP3
13234867	RZPDB737G1215D	A	6	3	fin	SC	AL353679.18	100111	RP3
10799561	RP11-252M21	Y	13	3	fin	SC	AL353680.8	176930	RP11
9801361	RP1-158P9	Y	1	3	fin	SC	AL353681.8	113539	RP1
9801361	RZPDB737D088D	A	1	3	fin	SC	AL353681.8	113539	RP1
12750825	RP11-203D19	Y	9	3	fin	SC	AL353682.11	90331	RP11
11877973	RP11-450P11	Y	9	3	fin	SC	AL353683.7	198463	RP11
11991370	RP11-275A14	Y	9	3	fin	SC	AL353684.8	110462	RP11
14329534	RP11-31J20	Y	9	3	fin	SC	AL353685.23	129608	RP11
28300601	RP11-206M24	Y	1	1	can	SC	AL353686.10	89190	RP11
12750826	RP1-313B1	Y	6	3	fin	SC	AL353687.14	4326	RP1
12750826	RZPDB737G0412D	A	6	3	fin	SC	AL353687.14	4326	RP1
10862752	RP11-275O3	Y	13	3	fin	SC	AL353688.7	92569	RP11
16304897	RP5-1087E8	Y	1	3	fin	SC	AL353689.26	195829	RP5
13606059	RP11-174K23	Y	9	1	can	SC	AL353690.5	182102	RP11
13398734	RP5-1174J21	Y	X	3	fin	SC	AL353691.12	106605	RP5
11990019	RP11-63K6	Y	6	3	fin	SC	AL353692.14	137184	RP11
18121459	RP11-470P21	Y	9	3	fin	SC	AL353693.19	63701	RP11
9863654	RP3-401E20	Y	6	1	can	SC	AL353694.15	356330	RP3
14787448	RP11-17L7	Y	9	3	fin	SC	AL353695.7	84661	RP11
11611337	RP11-560G8	Y	9	3	fin	SC	AL353696.8	181717	RP11
16501111	RP11-364F8	Y	13	3	fin	SC	AL353697.21	132765	RP11
11991372	RP13-188A5	Y	X	3	fin	SC	AL353698.17	102757	RP13
9407823	RP4-710M3	Y	11	3	fin	SC	AL353699.6	98246	RP4
10443416	RP3-350J21	Y	6	3	fin	SC	AL353700.14	56509	RP3
10443416	RZPDB737H1113D	A	6	3	fin	SC	AL353700.14	56509	RP3
11544478	RP11-203M2	Y	9	3	fin	SC	AL353701.15	107967	RP11
9930873	RP4-768I12	Y	1	1	can	SC	AL353702.8	99766	RP4
9863657	RP11-74C6	Y	6	1	can	SC	AL353703.3	142713	RP11
14148799	RP11-551M15	Y	13	3	fin	SC	AL353704.10	117417	RP11
18476547	RP11-336N8	Y	9	3	fin	SC	AL353705.23	166372	RP11
10185549	RP3-466I7	Y	6	3	fin	SC	AL353706.6	104679	RP3
10185549	RZPDB737C0217D	A	6	3	fin	SC	AL353706.6	104679	RP3
12329282	RP11-553J6	Y	9	3	fin	SC	AL353707.14	125373	RP11
14272261	RP11-533E19	Y	1	3	fin	SC	AL353708.10	90125	RP11
17973914	RP11-379L12	Y	1	3	fin	SC	AL353709.15	133418	RP11
13184325	RP11-470P4	Y	9	3	fin	SC	AL353710.7	110633	RP11
16073641	RP11-187K14	Y	9	3	fin	SC	AL353711.13	79351	RP11
9797065	RP11-180B22	Y	1	1	can	SC	AL353712.4	46208	RP11
8894292	RP5-1090O5	Y	1	3	fin	SC	AL353713.7	82654	RP5
10039761	RP11-222E3	Y	13	1	can	SC	AL353714.5	167333	RP11
11121028	CTD-3184A7	Y	20	3	fin	SC	AL353715.21	92458	CTD
11967504	RP11-501I18	Y	6	3	fin	SC	AL353716.18	98340	RP11
16972833	RP11-562M8	Y	9	3	fin	SC	AL353717.13	120533	RP11
15384625	RP11-472F14	Y	9	3	fin	SC	AL353718.10	146746	RP11
15787725	RP11-85A1	Y	10	3	fin	SC	AL353719.10	123160	RP11
12539574	RP11-369I17	Y	1	1	can	SC	AL353721.7	213965	RP11
15546078	RP11-343D22	Y	10	3	fin	SC	AL353722.8	34523	RP11
9988299	RP3-343B23	Y	X	1	can	SC	AL353723.7	155510	RP3
17977880	RP11-448I13	Y	13	3	fin	SC	AL353724.11	120652	RP11
21694353	RP11-218C11	Y	10	3	fin	SC	AL353725.14	61524	RP11
22474400	RP11-345K9	Y	9	3	fin	SC	AL353726.22	71754	RP11
21540016	RP11-156M10	Y	10	3	fin	SC	AL353727.19	19700	RP11
11611340	RP11-402B2	Y	9	3	fin	SC	AL353728.8	165739	RP11
17902865	RP11-290L7	Y	9	3	fin	SC	AL353729.17	195668	RP11
11063753	RP11-55P9	Y	9	3	fin	SC	AL353730.13	147810	RP11
16508199	RP11-345K20	Y	10	3	fin	SC	AL353731.15	76685	RP11
11414526	RP11-354P17	Y	9	3	fin	SC	AL353732.14	173211	RP11
11610991	RP11-143N16	Y	9	3	fin	SC	AL353733.14	95442	RP11
10862753	RP11-430K10	Y	13	3	fin	SC	AL353734.12	186608	RP11
15022179	RP11-98O11	Y	9	3	fin	SC	AL353735.12	47870	RP11
14970661	RP11-412P1	Y	9	3	fin	SC	AL353736.11	148875	RP11
9797074	RP5-831O21	Y	1	1	dra	SC	AL353737.2	91945	RP5
9581619	RP11-206H15	Y	13	3	fin	SC	AL353738.16	124406	RP11
9187226	RP11-19D15	Y	20	3	fin	SC	AL353739.4	101388	RP11
15485125	RP11-163F15	Y	10	3	fin	SC	AL353740.14	97097	RP11
12584694	RP11-575C20	Y	9	3	fin	SC	AL353741.16	199517	RP11
23092951	RP11-505C13	Y	9	3	fin	SC	AL353742.23	157657	RP11
15552931	RP11-213G2	Y	9	3	fin	SC	AL353743.22	181864	RP11
13785037	RP13-100A9	Y	X	3	fin	SC	AL353744.18	131070	RP13
10862754	RP11-560D2	Y	9	3	fin	SC	AL353745.7	174850	RP11
10045383	RP11-438B23	Y	9	3	fin	SC	AL353746.6	177851	RP11
11121029	RP11-568A7	Y	6	3	fin	SC	AL353747.18	63554	RP11
10443417	RP11-317B17	Y	9	3	fin	SC	AL353748.13	179155	RP11
9863661	RP11-138O18	Y	9	1	can	SC	AL353749.3	172376	RP11
14800936	RP11-149I23	Y	10	3	fin	SC	AL353751.13	169404	RP11
13751335	RP11-497K15	Y	9	3	fin	SC	AL353752.6	177921	RP11
9988303	RP11-477G9	Y	9	3	fin	SC	AL353753.6	178965	RP11
18476549	RP11-401E9	Y	10	3	fin	SC	AL353754.10	173316	RP11
9931726	RP11-242N5	Y	6	1	can	SC	AL353755.4	111949	RP11
16605650	RP11-415D9	Y	9	3	fin	SC	AL353756.5	146155	RP11
11128490	RP11-439I8	Y	13	3	fin	SC	AL353757.9	59007	RP11
9863663	RP3-489E5	Y	6	1	can	SC	AL353758.3	167063	RP3
8745068	RP1-221C16	Y	6	3	fin	SC	AL353759.8	101099	RP1
21211656	RP11-98F1	Y	1	3	fin	SC	AL353760.34	3994	RP11
9884815	RP11-34O17	Y	9	1	can	SC	AL353761.4	140606	RP11
9930880	RP11-379A3	Y	6	1	can	SC	AL353762.7	139232	RP11
15705185	RP11-87H9	Y	9	3	fin	SC	AL353763.14	157266	RP11
14272263	RP11-440G5	Y	9	3	fin	SC	AL353764.9	170898	RP11
7739198	RP11-429G17	Y	13	3	fin	SC	AL353765.3	164831	RP11
15026949	RP11-400A24	Y	9	3	fin	SC	AL353766.8	183542	RP11
14456197	RP11-563N7	Y	9	1	can	SC	AL353767.14	199985	RP11
19571564	RP11-54O15	Y	9	3	fin	SC	AL353768.28	168062	RP11
15485126	RP11-188L14	Y	10	3	fin	SC	AL353769.19	79509	RP11
16943982	RP11-395E19	Y	9	3	fin	SC	AL353770.18	130898	RP11
8894296	RP4-677H15	Y	1	3	fin	SC	AL353771.8	131612	RP4
14485315	RP11-465H8	Y	9	3	fin	SC	AL353772.14	116014	RP11
14485316	RP11-574M5	Y	9	3	fin	SC	AL353773.9	91869	RP11
16751339	RP11-267O11	Y	9	3	fin	SC	AL353774.11	118588	RP11
10039768	RP11-456H15	Y	6	1	can	SC	AL353776.7	173386	RP11
10443418	RP11-456N23	Y	20	3	fin	SC	AL353777.18	62825	RP11
13560004	RP11-317P15	Y	1	3	fin	SC	AL353778.13	147047	RP11
21615562	RP1-43O17	Y	1	3	fin	SC	AL353779.11	96013	RP1
16972835	RP11-470F18	Y	9	3	fin	SC	AL353780.15	88238	RP11
9863673	RP11-302C6	Y	10	1	can	SC	AL353781.4	202123	RP11
18476550	RP11-207C11	Y	9	3	fin	SC	AL353782.23	165358	RP11
21211658	RP11-271O3	Y	9	3	fin	SC	AL353783.14	136688	RP11
15142002	RP11-314P6	Y	10	3	fin	SC	AL353784.15	169780	RP11
13785241	RP5-1175B15	Y	X	3	fin	SC	AL353786.16	139565	RP5
16304900	RP11-667H17	Y	9	3	fin	SC	AL353787.21	83639	RP11
11830774	RP11-112K13	Y	X	3	fin	SC	AL353788.33	162739	RP11
14529781	RP11-570F6	Y	13	3	fin	SC	AL353789.18	166787	RP11
16444683	RP11-337N19	Y	10	3	fin	SC	AL353790.15	119555	RP11
56541871	RP11-475B17	Y	9	3	fin	SC	AL353791.7	208233	RP11
9863675	RP11-249N8	Y	13	1	can	SC	AL353792.3	163421	RP11
9930882	RP11-215M16	Y	9	1	can	SC	AL353793.7	147885	RP11
15282140	RP11-466A17	Y	9	3	fin	SC	AL353794.10	70356	RP11
16972836	RP11-182N22	Y	9	3	fin	SC	AL353795.13	195102	RP11
14625551	RP11-305E6	Y	10	3	fin	SC	AL353796.16	57316	RP11
8655347	RP3-485M8	Y	20	3	fin	SC	AL353797.5	10038	RP3
8655347	RZPDB737H0917D	A	20	3	fin	SC	AL353797.5	10038	RP3
9187229	RP11-67K15	Y	20	3	fin	SC	AL353798.9	35651	RP11
10443419	RP5-1019A8	Y	20	3	fin	SC	AL353799.14	35138	RP5
13561008	RP3-442A17	Y	6	3	fin	SC	AL353800.10	36450	RP3
13561008	RZPDB737E1216D	A	6	3	fin	SC	AL353800.10	36450	RP3
16972837	RP11-285G1	Y	10	3	fin	SC	AL353801.13	222490	RP11
10715911	RP4-662P1	Y	1	3	fin	SC	AL353802.14	143226	RP4
18476552	RP11-65J3	Y	9	3	fin	SC	AL353803.23	165696	RP11
11691480	RP13-216E22	Y	X	3	fin	SC	AL353804.22	167668	RP13
20135739	RP11-190I13	Y	9	3	fin	SC	AL353805.20	158606	RP11
15209408	RP11-174A8	Y	9	3	fin	SC	AL353806.9	111051	RP11
11042958	RP11-29H23	Y	1	3	fin	SC	AL353807.18	179064	RP11
14625553	RP11-152M16	Y	9	3	fin	SC	AL353808.14	44262	RP11
16972838	RP11-32D17	Y	1	3	fin	SC	AL353809.20	155892	RP11
9944153	RP11-261H15	Y	9	3	fin	SC	AL353810.9	111330	RP11
10045388	RP11-482I10	Y	9	3	fin	SC	AL353811.12	190651	RP11
8670913	RP11-384D7	Y	20	3	fin	SC	AL353812.13	129794	RP11
14329536	RP11-79D8	Y	9	3	fin	SC	AL353813.12	192966	RP11
20145621	RP4-547O1	Y	1	3	fin	SC	AL353892.9	44868	RP4
9213229	RP5-1108E5	Y	1	1	can	SC	AL353893.2	137072	RP5
